Problem,Package,File,Priority,Line,Description,Rule set,Rule
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,93,Access to field `epoch` on foreign value `metadata` (degree 2),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,94,Access to field `metadata` on foreign value `success` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,96,Access to field `inProgressSequences` on foreign value `metadata` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,100,Access to field `startLeave` on foreign value `plan` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,101,Access to field `metadata` on foreign value `success` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,104,Access to field `midLeave` on foreign value `plan` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,105,Access to field `metadata` on foreign value `success` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,108,Access to field `finishLeave` on foreign value `plan` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,109,Access to field `metadata` on foreign value `success` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Assassinate.java,3,112,Call to `forceEpoch` on foreign value `metadata` (degree 2),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\CancelInProgressSequence.java,3,55,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\CancelInProgressSequence.java,3,61,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\ForceSnapshot.java,3,60,Access to field `epoch` on foreign value `baseState` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,131,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,133,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,135,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,138,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,155,Access to field `tokenMap` on foreign value `prev` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,158,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,159,Access to field `toSplit` on foreign value `transitionPlan` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,163,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,179,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,180,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,204,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,247,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,277,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,312,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,321,Access to field `tokens` on foreign value `(FinishJoin) t` (degree 1),Design,LawOfDemeter
16,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareJoin.java,3,345,Access to field `tokens` on foreign value `(FinishJoin) t` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,89,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,92,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,93,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,100,Access to field `directory` on foreign value `proposed` (degree 2),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,105,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,108,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,120,Access to field `epoch` on foreign value `proposed` (degree 2),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,129,Access to field `supplier` on foreign value `streamKind` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,134,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,135,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,141,Access to field `directory` on foreign value `proposed` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,143,Access to field `schema` on foreign value `proposed` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,147,Access to field `replicationStrategy` on foreign value `ksm` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,149,Access to field `directory` on foreign value `proposed` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,159,Access to field `params` on foreign value `ksm` (degree 1),Design,LawOfDemeter
16,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,167,Access to field `directory` on foreign value `proposed` (degree 1),Design,LawOfDemeter
17,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,168,Access to field `replicationStrategy` on foreign value `ksm` (degree 1),Design,LawOfDemeter
18,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,193,Access to field `streamKind` on foreign value `transformation` (degree 1),Design,LawOfDemeter
19,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,213,Access to field `streamKind` on foreign value `transformation` (degree 1),Design,LawOfDemeter
20,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,248,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
21,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,279,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
22,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareLeave.java,3,310,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,95,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,96,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,98,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,100,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,125,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,126,Access to field `toSplit` on foreign value `transitionPlan` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,127,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,137,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,138,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,160,Access to field `tokens` on foreign value `transformation` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,195,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,226,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,262,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,271,Access to field `newTokens` on foreign value `(FinishMove) t` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareMove.java,3,294,Access to field `newTokens` on foreign value `(FinishMove) t` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,86,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,87,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,89,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,90,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,98,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,101,Call to `intersects` on foreign value `lockedRanges` (degree 2),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,114,Access to field `tokenMap` on foreign value `prev` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,121,Call to `lock` on foreign value `lockedRanges` (degree 2),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,124,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,125,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,125,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,125,Access to field `tokenMap` on foreign value `prev` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,252,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,296,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\PrepareReplace.java,3,343,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Register.java,3,76,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Register.java,3,106,Access to field `directory` on foreign value `metadata` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Register.java,3,107,Access to field `directory` on foreign value `metadata` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Register.java,3,112,"Access to field `directory` on foreign value `ClusterMetadataService.instance().commit(new Register(nodeAddresses, location...))` (degree 1)",Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Register.java,3,130,Access to field `directory` on foreign value `ClusterMetadata.current()` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,72,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,74,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,77,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,86,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,86,Access to field `schema` on foreign value `prev` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,91,Access to field `tokenMap` on foreign value `prev` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,95,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,98,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,102,Access to field `placements` on foreign value `prev` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,103,Access to field `reads` on foreign value `builder` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,104,Access to field `writes` on foreign value `builder` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,105,Access to field `reads` on foreign value `builder` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,106,Access to field `writes` on foreign value `builder` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,113,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Startup.java,3,137,Access to field `directory` on foreign value `ClusterMetadata.current()` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,62,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,65,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,99,Access to field `allowedNodeStartStates` on foreign value `register` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,100,Access to field `allowedNodeStartStates` on foreign value `register` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,126,Access to field `allowedNodeStartStates` on foreign value `unregister` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\Unregister.java,3,127,Access to field `allowedNodeStartStates` on foreign value `unregister` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\UnsafeJoin.java,3,74,Access to field `metadata` on foreign value `result.success()` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\UnsafeJoin.java,3,75,Access to field `inProgressSequences` on foreign value `metadata` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\UnsafeJoin.java,3,77,Access to field `metadata` on foreign value `res.success()` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\UnsafeJoin.java,3,78,Access to field `epoch` on foreign value `metadata` (degree 2),Design,LawOfDemeter
1,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,99,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,109,Access to field `next` on foreign value `reconfigureCMS` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,110,Access to field `next` on foreign value `reconfigureCMS` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,116,Access to field `additions` on foreign value `diff` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,121,Access to field `removals` on foreign value `diff` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,130,Access to field `inProgressSequences` on foreign value `prev` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,131,Access to field `lockedRanges` on foreign value `prev` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,156,Access to field `additions` on foreign value `diff` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,157,Access to field `directory` on foreign value `prev` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,159,Access to field `additions` on foreign value `diff` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,159,Access to field `additions` on foreign value `diff` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,163,Access to field `placements` on foreign value `prev` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,163,Access to field `reads` on foreign value `prev.placements.get(metaParams)` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.tcm.transformations.cms,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\tcm\transformations\cms\AdvanceCMSReconfiguration.java,3,164,Access to field `placements` on foreign value `prev` (degree 1),Design,LawOfDemeter
